response,THAP9,LRRFIP1,SPATA6,TBX21,PPIA,NR1H3,SDC4,ASCC3,DEFB1,KCNMB4,GRHPR,CAP1,B4GALT2,BXDC2,SLC13A2,CADM3,CASC5,SLC6A6,SLIT2,MRFAP1L1,HOXC10,HOXA6,HABP2,IL21,KIF18A,CD58,EMID1,RFTN1,RPS23,EEF1G,ORM2,NCOA1,PGK1,ANKRD5,KNG1,RCAN2,SENP2,NAGLU,CGREF1,PYY,FREQ,FUBP1,SLC30A5,BRD8,SPTBN2,MYST4,KIAA0182,BPGM,MAP2K3,IL7R,CAMK2A,EFTUD1,PPP5C,DNAJB14,CSNK1G2,PPL,DKK3,DNAJC6,TSC2,EPB41L5,RPH3AL
2561,3.023141813,7.663676556,3.278871097,3.407964645,12.56402223,4.989214047,8.052104319,6.480614203,10.499133,3.459664871,7.381063387,8.993179323,5.131870773,7.291364225,3.821359918,3.544673951,2.676477519,3.215970469,5.118148993,6.70596738,3.4604074,3.42319492,3.526623287,3.144002503,3.028069783,4.138826277,6.534351333,6.393780728,12.83628724,12.27249339,3.473356335,5.715954138,7.710819358,4.604457988,3.320596059,4.135045237,5.566214921,4.349401646,5.740219274,3.343699448,5.12975655,5.478623861,5.783452206,4.999180872,3.699813565,7.408635925,6.507551621,5.549759408,5.52294113,4.104795005,3.386683225,5.48324023,4.466254366,5.273618625,5.796437337,9.245100609,4.484436703,3.237973001,7.051451757,3.731808845,4.937555307
1685,3.047484577,7.495889297,4.083608523,3.349582252,12.67832085,4.844878513,8.827604084,6.186677682,6.739177899,5.287105306,6.62080756,9.566718829,5.308336113,6.537207142,3.513743737,4.135336354,2.770096337,3.534819127,4.966739542,6.407692545,3.648730492,3.252421456,3.654900716,3.443951982,4.425975603,4.638654986,4.677492336,7.063357061,12.9948128,12.28366081,3.539796123,6.19854336,8.210569835,5.342638572,3.425587544,3.857382134,4.671277255,3.819711825,4.017607872,3.307158414,4.629643771,5.294300181,6.360920607,5.942388413,3.561684984,6.122517439,5.989233107,5.41881089,5.935757209,3.833391995,3.738558031,5.486101431,3.91442665,6.025121478,5.917341938,8.953556082,3.285370609,4.38126767,5.382674814,3.60215299,4.057697129
1487,3.503325338,5.864788044,4.082303861,3.150457277,12.68698005,5.346091656,8.092689405,6.530314171,3.636172327,7.987379564,8.174416305,10.04362877,5.440220455,6.809070191,3.658459934,3.482088691,2.576380776,3.350026113,7.858179485,8.149347871,3.569741364,3.539751878,3.528415836,3.098691703,5.772848747,5.734701455,6.46654427,5.673548363,12.95331336,11.99308929,3.035704077,5.425381501,9.388235304,4.766939909,3.408973909,4.840043912,5.6409931,4.841512713,3.325695096,3.155560516,4.782139491,5.934359197,6.621595492,6.000715099,3.500471624,6.107630867,5.095984635,6.583061528,5.33085275,3.977288135,3.447048281,5.591824202,4.36201617,7.187945832,6.267261331,7.371871143,4.976896815,4.553279726,5.845875049,3.887947654,3.788986804
848,3.05815659,6.646207216,3.573058762,3.322452203,12.44790123,4.615469007,10.4314735,5.470364831,9.348140685,7.205924767,7.107064588,9.599927934,5.232446692,6.339543952,3.483293009,3.372897201,2.799294173,3.307433751,7.740074406,8.854164246,3.763217332,3.449922164,3.638720159,3.301449306,3.036140235,5.152566467,9.320860031,5.699385847,12.90954155,12.59195634,3.298595696,6.728812049,8.361095358,5.801110151,3.128064512,4.28335207,4.985123336,5.444646155,4.914723717,3.023224233,4.526779078,4.820593074,5.371891344,4.85088262,4.227054896,7.512673802,7.471315756,5.947505139,6.724365109,4.301723362,3.524256658,4.759545977,4.240646216,5.864760845,6.042871697,8.299989401,7.670667486,4.048921846,7.081908088,3.672939229,5.020335187
871,2.965831834,7.945919309,4.000187965,3.135228777,12.55120026,4.670692875,8.857824708,7.682028868,8.133898676,5.930488578,7.625675627,9.88471822,5.069243567,5.814907368,3.336525356,4.386291293,2.740308226,3.575202682,6.869114849,8.208146226,3.669015222,3.375085978,4.690062466,3.377911491,3.494088453,5.594238369,8.636195343,7.400037457,12.43857144,11.68415105,3.418746306,7.06279009,8.503284328,5.610980319,3.189195521,6.394645204,5.439567138,4.756098872,3.547253463,3.229921306,4.868279336,5.309833942,5.765301479,5.190836988,3.832535916,5.467146795,7.208833128,6.436381266,6.61513467,5.021604241,3.446116946,5.536778888,3.992060629,7.027443549,6.306316651,6.937455901,3.829903962,3.807312663,7.921407496,3.721152709,4.456421975
1966,2.878975897,8.47912994,3.898617347,3.267447232,12.17840712,4.511249325,10.21484647,4.80174141,11.26242236,3.561720988,7.990237729,10.13276281,5.804732704,6.116750068,3.793110712,3.588236657,2.71289072,3.328130197,3.684799441,5.384216846,3.452130366,3.727742776,3.629533164,3.423634015,3.381293682,4.26954991,5.01671156,7.672601981,12.63753597,11.62940109,4.088052884,6.570248675,5.811694538,4.8848692,3.448253077,3.851475797,4.459016925,4.258049687,5.246105882,3.162352295,5.102250627,4.267922233,5.48218633,4.681724939,3.87078988,5.698485943,5.967199956,6.787229737,6.29099739,4.205204554,3.730696813,4.730424735,4.132735518,5.416251702,6.158119794,8.37645425,3.421194478,4.941920906,6.575948651,3.579060498,4.133087324
1102,2.880530886,8.12674401,3.26726619,2.941082989,12.57753152,4.953658115,9.901402316,5.713936348,8.523660775,7.785695011,7.637052664,8.996529864,4.83671341,6.724742091,3.481919625,3.887845142,2.692097932,3.486209848,4.135854707,6.698704243,7.802772816,3.431003876,3.708506236,3.400968531,4.906843999,5.414495308,5.764466379,6.284564182,12.69582214,12.06928143,3.341092838,6.523016294,8.72010186,6.31629562,3.215246514,4.616610537,5.784590618,3.982086722,4.545234938,3.176407386,5.067633271,5.514417778,5.581637458,6.458558558,4.300895453,6.161562328,6.752247715,6.084056561,6.669406622,4.118335488,3.415217339,6.055065095,4.730491386,5.167401454,6.489582546,8.289750577,3.160356482,4.009308905,7.038967536,3.91792134,4.285716587
969,2.825554519,7.579039545,3.734036027,3.956357545,11.70932166,4.263475961,8.296286664,3.828267253,3.832378393,4.044667765,5.620633301,8.253741036,5.443393443,5.370215397,3.647631233,3.705387816,2.60580446,3.474717966,4.842633665,5.875950097,3.528945514,3.381180124,3.59625608,3.180963999,3.551946184,3.919256339,5.152693954,5.535654605,12.54895275,11.90155745,3.369507358,6.086394616,5.036722301,4.97607504,3.127429997,3.877368582,4.146328145,4.117958512,4.768171298,3.403998762,5.121059966,4.542715566,4.96858603,5.569023711,4.303816555,6.537210816,5.698788163,4.423752614,6.190579766,4.153688089,3.66794647,4.382368611,4.589774567,5.852826266,6.150149048,8.032849689,3.988440781,3.47467663,5.894493255,4.386818449,4.637801933
1451,3.106343285,6.534936764,3.638493475,3.316332499,12.14792301,4.730471588,8.629236873,5.295194115,5.009457901,4.564652026,7.517412167,9.365541114,4.822194445,6.513937178,3.66939862,3.592452361,2.814974627,3.597578288,3.329618849,6.123078318,3.308512352,3.516024475,3.667809316,3.240032549,3.708853504,5.408165414,5.934663975,7.05198322,12.35481326,11.61696651,3.60671854,5.243586883,8.371664594,4.686766271,3.375173762,3.927929926,5.307342163,3.65667264,3.807064684,3.286780244,4.714608804,4.862454993,5.293425902,5.359495156,3.574848836,4.64795527,5.18743937,5.349104905,5.550690899,5.441108354,3.855840371,4.717285456,4.233393817,4.85412305,5.97146874,6.98218223,3.327542228,4.027014036,5.194115081,3.435576799,3.558775576
1379,3.00545254,7.979456597,3.334662694,3.101869103,12.47073346,4.43914885,8.936350833,6.736018071,9.076627734,4.005235615,7.697834662,9.651909973,5.076415217,6.072675638,3.389528807,3.414593372,2.957373445,3.480724143,8.10130697,7.528177936,3.584752093,3.514161663,3.426528256,3.287590083,3.807538293,5.007560976,5.407688396,8.456274693,12.75804496,12.07554639,3.25294848,6.839318082,8.288313002,4.783261251,3.477036355,4.068662014,4.651647364,3.588785993,3.769934267,3.154284273,5.32587842,5.268006646,5.604694156,5.60679624,3.886747067,6.728271802,7.804485365,5.792345086,6.174398627,4.107492471,3.621212929,4.703102197,3.982500312,5.697675613,5.61899459,9.440084947,4.882953914,3.814768343,6.854482068,4.112449688,4.265109374
887,3.225565939,6.115611093,3.788550575,3.264128431,12.51325665,4.430050888,6.906085217,7.052350633,4.085369529,4.884920516,7.063095169,10.09830426,4.831921083,6.131433889,3.464384463,3.46111644,2.723322119,3.178690226,5.409953343,7.588422194,3.324937814,3.696464357,3.519325027,3.204765151,5.417369805,4.145862353,5.033295955,6.727567983,12.90958348,12.30923888,3.349248693,6.433322334,8.008809346,5.19860001,3.394860392,4.685339314,5.717351043,4.338518506,3.853301559,3.460083629,4.259820831,5.964009852,5.362522172,6.169723041,3.962667644,6.696841273,6.047247084,4.908722446,5.186919134,4.077469014,3.427761427,6.321101929,5.269638364,4.899172134,6.383042277,8.270113786,4.152863661,3.680948369,6.52633685,3.75821264,3.591821235
288,3.64899484,6.116365856,3.977370946,3.937511038,12.47588727,5.273717642,6.978670489,4.982491347,4.770259196,3.524711359,6.499826184,9.30005757,4.84293697,5.554545643,3.394411666,3.425624037,2.618666893,3.416986766,4.710227444,7.328181844,3.437115167,3.372729983,3.591538554,3.212657569,3.74122749,4.432270064,6.017982445,5.81706494,12.91706891,12.30904274,3.369580041,6.389223793,8.210768684,4.728949128,3.468690409,4.023351155,5.644539336,3.979300718,4.201556362,3.166756892,3.84352911,5.378612772,5.100291626,5.474386128,3.762204701,7.469677958,6.435445305,5.022830536,5.316731199,4.263080324,3.818737606,5.226355742,4.247060315,5.464344948,6.063022404,8.72512709,7.398007755,3.991030107,7.835177633,3.651224177,4.042770691
1756,3.110221869,6.853041367,4.582879779,3.172315795,12.65267804,4.687761387,9.139692015,6.530636846,4.420853179,3.368626084,7.815214896,10.53172662,4.226348833,5.594910114,3.325926854,3.331315942,3.253831908,3.424187181,4.773831305,7.630231014,3.317805634,3.328217324,3.546120474,3.11833121,3.49549337,5.827479069,4.575778811,5.731395378,12.60791813,11.3602719,3.582914913,6.027558795,9.514820944,4.964923113,3.424164623,4.502303134,5.605309728,4.386748471,3.718012708,3.570326395,3.812520572,5.455171798,5.089850654,5.427520274,3.590793525,5.569425928,6.648775358,5.896578623,5.686963918,4.279110925,3.627238185,5.541822267,4.422356628,5.243886967,5.611963934,8.848840388,3.889141114,4.227976051,5.906657322,3.848321783,3.524948756
546,3.299386633,7.372129353,4.01984554,3.709849174,12.75363472,5.537912838,8.970226687,5.394749074,9.844740143,3.410614642,8.033333767,10.38291105,4.73943906,6.964653919,3.481304021,3.667035724,2.714364702,3.399557092,7.229482913,7.292198182,3.275192566,3.342800228,3.529957359,3.147208342,3.792060851,4.730909983,4.698491136,7.38986224,12.90443231,12.77093413,3.637902071,6.210576226,8.939294038,5.98213809,3.361081165,3.837004676,5.315428353,4.619231636,3.671937287,3.173858877,4.407014211,5.314612976,5.579619552,5.825034076,4.141821512,5.889181972,6.619787093,5.305257284,5.42298597,4.969051214,3.54331567,5.711125099,5.030354111,4.978454038,5.5511992,9.114763498,3.746393868,3.371773454,6.278108967,3.427467076,3.836453291
1081,3.158040723,5.869808906,3.818573596,3.63014212,12.86252177,5.686295122,5.881667771,6.372001649,5.62049314,4.156978476,7.481438299,9.603513838,5.042542941,6.276496177,3.104673131,3.354524082,2.946534379,3.536063978,8.655625381,7.802588641,3.423176579,3.470301397,3.61705824,3.277794355,4.320117977,4.246440383,5.049378957,6.436945829,12.76896358,12.05692839,3.799705232,5.687341187,8.580012383,5.203387287,3.183581927,4.222252765,6.536804613,5.076530205,3.511592698,3.064586872,3.925307683,5.719534423,5.38689671,5.25660535,3.970135652,6.042333359,7.393237122,6.373960087,5.254933738,3.949731975,3.432487741,5.360818022,5.557275425,5.333752909,5.779054932,7.639461055,4.411574733,3.469545935,6.22234859,3.578846694,3.436468195
303,3.284269335,7.345664448,3.619383227,3.202249996,12.08846525,5.417973135,8.352482085,5.96085615,9.782418088,5.236014922,7.453089362,9.216263028,4.415040251,6.744022332,3.339551835,3.513594724,2.846336759,3.342601817,5.083469913,7.749625696,3.952558106,3.247693019,3.659738344,3.254198509,4.279285669,5.16077362,5.475043295,5.7340565,12.68230894,11.70366314,3.397382435,5.85270218,8.704507269,5.274369053,3.297349698,4.455589857,4.933997915,4.507065219,3.351689545,3.069392565,4.431295337,5.736225088,5.960280128,5.615085826,3.465378201,6.317318621,6.620619654,4.640433834,5.39026895,4.982947197,3.501580648,5.17402032,4.415901496,6.168378316,5.327020378,7.008957027,4.166457336,3.454238915,5.444222638,3.629235428,4.215032873
1169,3.033782907,7.724091002,3.770058822,3.468897193,11.4548717,4.324072156,9.103700008,4.817590315,6.86569769,3.286258385,5.632711153,8.928198106,5.230020876,6.125535812,3.893048362,3.43668956,2.645732304,3.386753996,6.781674676,6.256269455,3.427582548,3.348200672,3.5777507,3.103537223,3.316706206,4.25675362,6.792514388,5.336963039,11.86877839,11.89283664,3.747518558,6.776906565,6.492911082,5.256359303,3.255435785,4.353343522,4.956831207,4.392001988,4.553927701,3.320300221,4.38322927,4.987857373,4.82735637,5.051857631,3.915625765,6.724659772,5.592673965,5.617255804,5.806253715,4.702288854,3.605092544,4.199057176,4.078289441,6.017953909,5.950215027,7.640896926,5.138466805,3.465513596,5.455679147,4.17220682,4.980284033
2717,3.023522228,7.470708393,3.3662994,3.367057554,12.16538241,5.781211213,8.708842456,5.273358102,7.888481754,4.686058581,7.805452129,9.5684189,5.096821138,6.552364566,3.434648842,3.562939708,2.794158024,3.229366876,4.149769133,8.259662245,3.12980292,3.073243642,3.575668496,3.106707336,4.549177259,5.40661985,4.88935876,7.559276719,12.29365743,11.91935728,3.250729954,5.692547716,8.773049136,4.751509429,3.233356219,4.763894455,5.818352124,4.057467096,3.744147296,3.130192843,4.149076939,5.505986442,5.061608844,5.47495668,3.820990225,5.86799394,6.073435542,4.784343495,5.479944032,5.965022319,3.489576054,5.857374255,4.511887022,5.368094369,6.438896779,8.679479455,3.894576609,3.354777481,6.286823101,3.315059569,5.169215494
2278,2.968956327,8.065386385,4.160197966,3.042652145,12.4181137,5.050771172,8.296823949,7.421577814,9.285888839,5.171481789,8.146299242,9.62684052,4.891009537,6.532535711,3.33924137,3.513954522,2.703731043,3.505643912,4.562171023,7.736837599,3.4222777,3.329618575,3.54163501,3.226361329,3.879360945,5.867146934,5.580780477,6.599974684,12.94753323,12.15084568,3.38449723,5.99484672,9.487334548,4.860875937,2.975852865,3.975816576,5.068315463,4.319381882,3.94117507,3.081227743,4.594453434,5.518784122,6.094175486,5.685652427,3.581913928,6.135558841,7.135172246,4.974948511,5.637628056,4.207595427,3.425069372,6.108558275,4.504433869,5.182869712,6.247015536,8.255174841,4.044435978,3.830562401,7.051269524,3.757317569,4.296363272
1265,3.360692929,7.023973586,3.594822434,3.424904635,12.03274882,4.519319028,6.053655312,6.060212372,8.670888847,6.423601575,6.364828373,8.762788242,4.951354713,5.523769995,3.432414336,3.572084692,2.849695821,3.398379685,4.35839392,7.050715881,3.373284025,3.125537389,3.452575824,3.576415723,4.042864519,4.724303692,4.536205115,6.095903211,11.55000212,10.96206727,3.602939737,5.089841928,7.185802801,5.450581003,3.148428326,4.198789427,4.765476716,4.537006721,3.828058405,3.302595558,4.024324357,5.369442393,4.854422333,5.247153493,4.264803653,5.267693538,5.365201878,5.775196317,5.010861337,4.638542747,3.676968989,5.652583956,4.050086113,6.740994127,5.110819561,6.91893337,3.686342361,4.063259947,4.972903908,3.646084574,3.940741307
1751,3.030373645,7.704748929,3.910876915,3.185876585,11.66146965,5.269101704,9.443451747,5.901995148,9.782594258,6.680761484,7.933438082,9.872136117,4.668777562,6.45702636,3.588730188,3.408163988,2.829264001,3.183808756,7.786277905,8.365609325,3.175610156,3.147536608,3.400808834,3.48917888,4.215205922,5.21760573,5.013472449,7.325770569,12.20326226,11.81648869,3.337429856,6.399073307,9.555161799,5.684125895,2.994547922,4.317632597,6.216755478,3.845127161,3.900001287,3.158097753,4.346586502,6.009546745,6.353235147,5.824138537,3.479588972,5.470634052,6.763593922,5.631707954,4.973397746,4.396816803,3.474886023,6.600221456,4.654525682,6.038167312,5.622724256,6.22452667,3.660139451,3.44597328,5.030363205,3.665884314,3.299128767
1882,3.25041394,7.025463521,3.611223752,3.25697758,12.36663624,5.531950375,10.01652217,5.842203481,7.437461785,3.559164202,7.230135394,9.688468669,4.905769475,6.214481139,3.480120728,3.439612917,2.736686611,3.445303491,4.661095128,7.544438953,3.152732786,3.186130112,3.784099926,3.253278368,3.828753997,5.486075032,7.989328923,5.825901215,12.2065318,11.83468929,3.236744295,5.306540836,9.496012713,4.471864954,3.202491097,4.025689253,6.184281832,4.142783598,4.538405767,3.119086926,4.242732769,5.216017703,5.382073429,5.468908252,3.358190397,5.308733002,5.775993292,5.544044335,5.531240684,5.949951977,3.476142112,5.66769326,4.59293761,5.807842189,5.522073464,6.209697133,3.891844692,3.433172548,5.21629382,3.943172621,4.114269288
1684,2.990746095,7.627835645,3.489206448,3.230521845,12.24289977,4.696647203,9.565326529,6.523076375,9.436059685,7.218540178,7.889407039,9.710243212,4.947608314,6.049755839,3.458293332,3.439513496,2.703541805,3.329288991,5.002777939,8.579653385,3.113290853,3.12129937,3.172031588,3.222128183,4.609776397,5.498728833,5.123668814,7.765870822,11.80803905,11.54685455,3.470784094,5.928935233,8.911999102,4.791807654,3.093801168,4.816155648,6.461005745,3.988425872,3.7485222,3.110646268,5.019077746,5.884944172,5.003089282,5.253512245,3.3831487,5.232890478,6.671325205,4.927320889,5.598933464,6.847703321,3.420877588,5.837570095,4.488410685,5.663172934,5.501054436,7.545271473,4.369293947,3.460434523,5.875400369,3.512074682,3.882634095
927,3.049935605,6.690694462,3.751734764,3.248116211,11.75927451,4.941134853,8.871040497,6.648939561,4.224941997,3.457056805,7.983954813,8.930832337,4.893346345,6.962878094,3.417550727,3.492781412,3.037867804,3.479056896,5.26207319,7.712239402,3.325437497,3.364584347,3.281019766,3.093684969,4.684234107,4.429508905,5.486998605,6.907892425,12.44762836,11.89991889,3.309689502,5.639822364,9.342248597,4.619095258,3.190571929,3.929422769,5.949852798,4.203537694,4.223574735,3.036248416,4.06761243,5.353338541,5.453546706,5.345306291,3.366321013,5.909815736,6.105900997,5.307277534,4.997175087,4.343488826,3.407447883,6.503249505,4.496226835,5.285806031,5.441832131,5.302208972,5.054564243,3.459185068,4.779896957,3.439781816,3.636720527
547,3.099797568,7.494607691,3.812570023,3.288118362,12.67966554,5.715214008,9.359762963,6.376597854,9.756450958,3.581863717,8.189249372,10.69308406,5.17095439,6.72580579,3.542996645,3.349217911,2.667026734,3.275335528,4.142242173,6.972758536,4.315715934,3.287055832,3.536289434,3.193706122,4.164752285,5.550336273,5.342564654,7.468907879,12.94477273,12.48303672,3.20383383,7.563156813,9.032249745,5.939960706,3.328846919,3.785596542,5.064992685,4.030384255,5.223136767,3.138935616,4.428419982,5.050624223,5.59208013,5.610980319,3.675672817,6.754894127,6.461022612,6.112738084,6.015084914,4.169374399,3.590484144,5.896167002,3.947040715,5.760091092,5.816857197,7.684623647,4.149608984,3.842249527,6.75261146,3.504509155,6.309774697
178,2.904035796,8.345063409,3.43715518,3.257422086,12.71752729,5.108087944,9.211097512,6.542108244,10.67926231,4.986393956,8.188551118,9.637033864,5.000786778,5.949955271,3.802420122,3.562744111,2.678699634,3.423749922,5.043074357,7.665853311,3.504397134,3.227798652,3.650558542,3.234992215,3.434781425,5.522719204,6.164585198,7.832228001,12.83168058,12.39840878,3.229310835,6.534793248,9.081102886,4.612843981,3.325457536,5.014622594,5.108625589,4.641175725,3.94781705,3.336753611,4.994610673,4.915820218,6.07688979,5.047889073,4.199777618,6.554098259,7.465583841,5.716232831,6.712994908,4.630661958,3.593615888,5.764320078,4.294980636,6.842588495,5.896704072,10.01232872,5.034258275,3.345652944,7.603360344,3.676098582,4.561284915
92,3.202102445,7.185767873,4.10295268,3.144711448,12.66462458,5.367476875,8.320194294,6.793293123,4.055277139,6.03251511,8.289185036,10.45223722,4.936273003,6.538917468,3.460028619,3.858478307,2.702085156,3.541501139,4.576193338,7.449574119,3.492252591,3.385178726,3.489920583,3.212556794,4.959162954,5.093116896,6.035496519,6.760005077,13.0717121,12.59013951,3.575905731,5.638898433,9.825910626,5.37420293,3.418733955,4.028287518,5.48697308,4.545949206,5.231022494,3.288211742,4.083390539,5.574408051,6.638612676,5.784734079,3.824810194,6.691710298,5.777004324,4.313258248,4.994194497,4.007466876,3.514635326,6.525605277,4.150714626,6.287941023,6.662653817,5.597920809,4.523848107,4.385418766,7.035477558,3.754685593,3.465267709
260,3.013089545,6.836992353,4.136342674,3.004005071,12.97347912,4.259657504,8.390377859,7.636790986,4.671120436,7.192356032,6.885645178,9.820807582,5.215501895,7.438420172,3.153640934,3.449716672,2.69135611,3.394876089,7.494266477,7.584048066,4.426455315,3.738981507,3.479318949,3.294217153,5.39090982,5.130799441,6.904474488,5.555369427,12.88743139,11.69404358,3.138770667,7.223836304,9.358957249,5.529758668,3.300214012,5.67467719,5.663743106,4.216744674,3.827946703,5.20363477,5.08030309,5.50207121,6.101067753,5.909218966,3.598229168,7.003988092,6.688080486,6.246246681,5.594609701,4.102221467,3.53819059,7.331668979,4.550348252,5.263049798,6.101736083,7.429288223,4.999423227,4.414798639,6.65388988,3.531824167,5.131227096
2967,3.005152332,8.044144775,4.025705641,3.413716369,12.45283745,5.771401512,8.62736834,6.962860712,10.35982274,5.228621727,7.551250021,9.535023175,5.422421948,7.017026539,3.668550899,5.061948771,2.65275057,3.477010036,5.104351122,8.02632959,3.688316589,3.567503083,3.425894313,3.258512697,3.622065899,4.327209291,5.848499066,8.44628357,12.91554088,12.28208873,3.503798448,5.777985963,8.314091684,4.887823486,3.343829411,3.947999367,4.939880023,4.396167183,3.998670047,3.283803782,4.284396855,4.822962966,5.397093705,5.78936449,3.92515345,5.276428305,5.506919145,5.885156679,5.789175908,4.553853545,3.564922818,6.068018377,4.092911955,5.401204526,6.271930727,7.672151007,3.723565127,3.902991737,7.611710158,3.770034719,3.449862987
187,2.913649023,7.381230698,3.955928234,3.23743785,12.2291738,5.285818022,8.453787818,5.33826618,10.22598905,3.442312929,7.398279077,9.470440799,5.25450317,7.300610069,4.084893197,3.831936638,2.738260627,3.365235659,4.086734908,6.290235171,3.297154734,3.669413759,3.375479507,3.394184241,4.10394679,6.393409705,4.691311377,7.130832741,12.3024688,11.65058604,3.318892781,5.725252037,8.700971972,5.126678481,3.380435963,3.796418919,4.707189964,4.321229814,4.450416636,3.410034501,4.410010944,4.880015795,5.427317576,5.519077102,3.607287866,4.800376805,5.853075643,7.915110104,5.804429334,4.356350142,3.689296665,5.180508651,4.549432287,5.492710523,5.709583021,6.880659887,3.751907675,4.719360931,4.797544279,3.820323019,4.331921778
186,3.106686572,6.598646721,4.849302581,3.113180507,12.47973858,6.985482898,7.803062637,5.754371513,11.35349039,3.656934336,8.717408468,10.01052657,5.670766881,8.106064155,3.720655402,4.46641893,2.581666647,3.597345955,4.460531388,7.061732598,3.355081663,3.05345894,3.472629862,3.087373974,5.383970015,6.080839643,5.606073852,6.294102841,12.54399892,11.81115907,3.040491239,5.366704269,10.50792091,6.621858488,3.337359618,4.244524692,5.643943802,4.861590721,3.97856829,3.171809617,5.008497697,6.003146943,5.646464115,5.60640284,3.183358545,5.880775987,6.161227241,5.69857475,5.03276933,4.775183253,3.474948018,6.251988404,5.28710742,5.454663644,5.781079311,6.269429774,4.794150487,3.766351271,5.7802557,4.793943187,3.525142373
1069,2.8693072,7.890388421,3.647045101,3.187711801,12.38917429,5.565639376,9.297319748,5.813902213,9.812439782,3.561425004,8.675924416,9.803914019,5.413116938,6.523998457,3.656608273,3.639189213,2.702228815,3.236431189,5.488060768,7.587293618,3.583697645,3.436893867,3.561073706,3.21719228,3.450039251,6.169043111,5.187227613,7.55011817,11.99633599,11.68794032,3.128443891,7.867967649,8.639396577,5.679593493,3.153130481,4.457986616,5.352986998,4.235841868,6.426814099,3.170291545,5.295312685,5.652441504,5.63866316,4.997578259,4.099912954,6.857020894,7.123065053,7.402504414,5.572997606,4.910410429,3.533862005,6.282705835,5.077817284,6.575737617,6.188255903,7.215729092,3.720447496,3.796701604,6.435994344,3.819454956,3.311604482
137,3.323460128,5.827333303,4.184108364,3.175080456,12.62904739,5.030895927,8.115097165,6.73867409,3.501008865,8.002545676,8.112805681,9.920888356,5.956327321,6.736034799,3.828058017,3.668684521,2.715606899,3.381620707,7.854138558,8.124661692,3.434113802,3.429342247,3.225618155,3.120168729,5.322735499,5.869689002,6.657128805,5.469011756,12.93727359,11.75490605,3.182192616,5.397377735,9.348901688,4.875989081,3.586248129,4.937805096,5.915368915,4.671045152,3.389162599,3.274750518,4.738024825,5.953808798,6.605659912,5.987223844,3.645437783,6.231938483,5.11572046,6.730884077,5.293614074,3.818469057,3.412219522,5.630661958,4.403802352,6.713509755,6.319395389,7.261789058,5.170876325,4.486464713,5.704906778,4.251328396,3.568243183
3418,3.071010068,6.846500991,4.997619259,3.329748307,12.10233025,5.337962106,8.564313842,5.410169237,3.902520578,2.951236328,7.303138583,9.387810538,4.990174268,6.233586034,3.836254968,3.676466974,2.797038674,3.35047901,5.136154581,6.942734447,7.510972974,3.760602807,3.661198557,3.101617156,3.880667266,4.91010451,7.315940597,5.390224728,12.71284885,11.8841038,3.579178036,6.212355223,8.984279894,4.781139259,3.218437892,4.286500514,5.635742804,4.315639657,3.703659976,3.272545073,4.404052052,5.500098233,5.863460547,5.667171219,3.588510036,6.417716177,5.717016382,6.357650124,4.955790895,4.132122514,3.682430364,5.10867057,4.226041255,5.345940517,6.102974618,6.560446193,5.851644877,3.635743247,6.224450568,3.492578635,4.295678705
