response,SPATA6,TBX21,NAT9,SMARCA5,HIST1H2AC,LRAP,C20orf149,CAP1,B4GALT2,BXDC2,ZNF133,KCNS3,MRFAP1L1,HOXC10,AHCY,HOXA6,HABP2,DMWD,NTF3,EDG2,ME3,GPR19,COL4A3BP,SSR1,HIST1H1C,CYP3A43,MELK,EFNB3,TAF5,RFTN1,TINF2,TFAP2A,ZNF556,CCNG2,PGK1,FHL1,ANKRD5,HADH,SENP2,UFC1,PACSIN2,CGREF1,FEV,PYY,SPINK1,SLC30A5,BRD8,ERBB2IP,BPGM,YIPF6,ATP9A,TBCE,EFTUD1,TOP2A,RBM12,S100A8,WISP3,TOMM34,FZD8,EPB41L5
914,4.615857361,3.505900454,4.573671339,5.291238443,8.166360025,5.861905681,7.853324882,10.12666824,5.73275848,6.217334302,4.90463159,6.482851645,7.813078144,3.836892028,9.636660351,3.261589659,3.347586092,3.945900204,6.531590993,4.938440864,4.458858771,5.349442817,5.109452247,7.806032212,7.113226141,3.114361439,6.174963463,4.674673958,4.768382839,7.089297235,5.869608903,4.416388306,3.873829983,6.821161163,9.789469965,4.915893417,5.133623103,6.871874507,5.25744079,9.113297371,5.87975991,4.336687698,3.409555901,3.202656989,3.47387219,5.430083949,5.301093681,7.527033202,5.258577247,8.376338455,7.998323313,4.946681971,5.03426113,7.009024709,5.857615824,7.120350849,4.025063674,6.377481159,3.552966531,3.135118217
1484,3.538683661,3.237502038,4.705256285,5.45150506,8.106717558,4.932562965,7.755871773,10.00983801,4.719909433,5.415650745,5.1671875,5.288983476,7.230409409,3.569587595,8.967038877,3.324771398,3.41048176,4.219321575,4.021716227,6.11374614,4.69359883,3.974837035,6.167790839,7.135147816,7.682231452,3.268131756,5.614482163,4.382670461,4.288807933,7.95233939,5.422682688,4.594930496,3.676497104,5.125393762,9.368075713,4.558941359,4.233383284,7.928672249,4.886726697,8.726807914,5.841187989,3.931947678,3.84305816,3.455980963,3.40838624,5.904742103,5.308251528,7.414476598,4.932252876,8.389653263,6.985263036,5.411838216,4.351161932,6.106171851,6.023035523,4.6790737,3.99478139,5.496385699,3.318758346,3.473534955
1386,3.802408388,3.290151767,5.417639184,5.746316465,5.788094893,5.590234101,7.46228321,9.658764773,5.357491465,6.526607647,4.917071368,4.675237019,6.946941603,3.531673798,10.25601284,3.346510352,3.37412066,4.002758371,4.254772308,4.617093785,4.113163016,4.58179937,6.389430075,7.744820085,4.658915643,3.365492924,5.886989906,4.678904727,5.235800975,7.21527718,5.532903416,4.19568414,4.15927484,5.792277657,9.701944549,5.58677532,5.473016501,7.191530071,5.432538715,9.714556927,6.434810816,4.821132643,3.351655581,3.274573234,3.210655145,5.905336044,5.630632188,7.90382403,5.062243322,8.023794955,8.174178239,6.196846574,5.716801149,6.470553626,6.556540317,8.318324207,4.206889309,8.033705792,3.935706231,3.625194576
918,3.522813293,3.195821087,5.738452168,5.446791025,8.594730307,7.39361408,6.628643108,9.867046233,5.126057225,5.862206003,4.880174556,6.5248768,7.532989117,3.466209176,9.621295331,3.151793879,3.121328779,4.105311176,4.034259955,4.743197425,5.554059956,4.361677309,7.259539128,8.240153847,8.998477494,3.18574988,6.723332119,4.442106223,5.684060492,6.800568076,5.795941943,5.382389326,3.924350956,6.098738279,9.482493853,4.781832932,5.042488169,6.331298992,5.902961293,8.901218341,6.325243548,4.995831315,3.350185055,3.17285124,3.249605233,5.357117033,5.53610976,7.423239682,6.049056833,8.224935228,6.52070967,5.67177363,5.600622328,6.907281929,6.17264969,6.117154634,3.995789488,7.42927047,3.327239997,3.542691009
571,4.238076536,3.275490695,5.408550283,5.719213431,8.932470513,5.837160058,7.020580881,9.837698472,5.463093887,5.629653775,5.647267262,7.030200352,7.476511248,4.603195399,9.011395335,3.198002225,3.39654416,4.009077861,3.716630573,4.146492854,3.450274153,5.714830546,6.415328508,8.404439839,8.083152715,3.162081643,6.55687343,4.264984145,5.533563101,6.845828066,5.735171732,4.141482744,3.332370286,5.98975248,8.842978295,4.733908324,6.189016608,5.96926583,5.76524694,9.510240329,7.46510401,3.581280243,3.410856697,3.193634091,3.267424799,5.914740229,5.552465771,8.381693574,5.493208142,7.75599266,8.320776865,5.976972484,5.646850477,8.806159295,6.948176225,4.110240351,5.873430594,7.315093576,3.24661362,3.74836813
683,3.525189579,3.490374236,5.244060801,5.528007983,7.65968587,6.347379416,7.36639906,9.566860365,4.889583522,5.733465047,5.494559108,5.229994334,7.154654812,4.370873614,8.35490282,3.256411136,3.390226959,4.956511314,4.031947829,5.08374501,5.015082191,3.858780766,6.275861352,6.900241905,6.271319539,3.158317836,6.978713252,4.756069952,5.232384475,9.060474128,5.45567551,4.848658181,3.621050124,5.728902641,9.118129977,4.361491115,5.632861556,7.036682565,5.786011024,8.880913372,6.320494561,4.603594314,3.249453912,3.15959406,3.173619347,5.588289964,5.266116823,7.956490487,4.970004049,8.096379621,7.977661445,5.221936497,5.671289567,6.946819287,6.549790895,4.976390275,5.564133787,6.276977577,3.274399767,3.693192028
204,3.829758537,3.468108546,4.9885695,5.72627752,9.612874233,3.605345677,7.098588266,10.30301564,4.948911769,6.059305508,5.281609174,6.900297561,7.199167587,3.234386956,9.01117606,3.280177763,3.32481575,4.431578325,3.979742229,4.460324151,4.047083629,3.962048733,6.183852209,8.569693045,9.101173578,3.083032571,6.9508869,5.451519775,4.94983695,8.592804996,5.230351649,5.806190572,4.018777304,5.399795665,9.211147134,4.152548365,5.195055399,8.041168165,4.916825706,9.932145983,6.73297952,4.028436929,3.299805831,3.195385876,3.280132583,5.52368183,5.572053805,7.867228678,5.045338568,7.835668604,7.045299902,5.723512633,5.35456726,7.491938336,6.500506392,5.226888112,6.839408531,6.64952898,3.285751575,3.265877972
1341,3.744190317,3.604436157,4.86677389,6.050487721,8.918947742,6.79197404,7.613415617,10.09339806,4.967375443,6.024415672,5.05740793,5.901604588,7.838838255,3.195539371,8.93801687,3.188081553,3.415138407,4.001444619,4.207826999,5.336558861,4.664440774,5.375587417,5.875730138,7.956543838,9.238663487,3.077773938,7.123816401,4.449652323,4.680352333,8.205385499,5.986517042,4.567968141,3.868721123,6.041586467,9.088079257,6.124968317,5.168648861,8.420589795,5.238835474,9.358854122,6.902490952,4.221757469,3.282018574,3.010762331,3.249154983,5.444816108,5.251041418,7.217698463,5.472764578,7.917257248,6.255999155,5.38630932,6.033416784,7.072487889,5.89928952,6.07786291,3.666677808,5.772070677,3.342023788,3.584066193
66,3.73678992,3.313848746,4.832480191,5.685402413,9.511290351,6.542903037,7.803050809,10.31137041,4.802991962,5.548456122,5.531248063,4.512409781,7.184844932,7.746463271,9.522176936,3.514743185,3.419143026,4.434435817,5.617365786,4.893883263,3.750714754,4.141202689,6.059425004,8.008216419,7.935532154,3.079831917,6.295373087,4.119336633,4.732637494,7.189066241,5.770605121,3.750059229,3.79327139,6.508209939,8.950548066,4.541922442,5.006898216,6.282060017,5.932730553,9.352603313,6.576767802,3.81729598,3.255157692,3.173049712,3.771116446,5.37370539,5.15983362,7.581626081,5.204770075,8.544139874,7.804266545,6.601567579,5.717401146,8.017996882,6.237406193,8.555396227,5.201639215,5.737683271,3.31854874,4.036163381
874,3.598995007,3.282303559,5.340394266,6.145571642,7.808147102,6.306327221,7.407690989,10.16856746,4.670347537,5.824128046,6.091415209,3.948054638,7.143615829,6.39897353,9.323180548,3.258131228,3.444971386,4.266928051,3.819676454,4.136195738,3.652960698,3.598795721,6.540392475,9.28742353,6.407630314,3.099570781,5.386010468,4.006542497,5.02234817,6.76509748,6.01908114,5.958188148,3.543428014,5.593165638,8.920366668,4.155432665,4.623550101,6.32895276,6.13733766,9.397598652,6.747009252,3.685362094,3.247945906,3.17985489,3.268904455,6.047295851,5.465154592,8.058828747,4.61369427,8.361155612,8.190933868,6.041995794,6.211705639,5.393511962,6.502318432,10.03311394,7.057028908,5.915532677,2.992908783,3.536449402
884,3.578669019,3.30334166,5.604838009,6.353216433,8.739231783,3.337956799,7.506799565,9.565890232,5.182513928,6.071679702,5.344181161,4.868625241,8.405988777,3.277665966,9.566086913,3.240962484,3.193073208,4.052310164,5.809934124,4.821833527,3.750439883,4.347290059,5.913992344,8.101283403,5.834551773,3.014485027,3.654940912,5.220606677,4.867839299,6.810289007,5.512829178,3.677309412,3.457252235,6.876738192,8.969605127,7.060142925,4.905290591,6.857564761,5.959103862,10.3227938,6.171369086,4.450932328,3.205737776,3.173818323,3.207341771,5.716231261,5.795142931,8.190850097,5.100504344,8.296374335,8.450462072,6.680973257,6.255218215,6.431986065,6.675810088,4.390877029,3.410998471,6.371100621,3.379304854,3.555101518
655,4.293086962,3.02159865,5.17911106,5.159268988,9.265811315,6.013975165,6.700449032,9.309860304,4.684955316,5.859089229,4.757858645,3.670546689,8.696606349,3.088803925,9.135740438,3.188270243,3.269288937,4.020716682,3.799550703,4.807320329,6.857523947,4.169222071,7.427511962,9.206616453,8.745572675,3.113471459,6.578249904,3.809831311,5.520752705,6.767518406,5.311970826,5.141069348,4.51786903,4.903531513,9.072457958,4.146095656,6.234673613,5.723422119,5.920949217,9.437142351,6.968674527,4.378950456,3.417940567,3.309016368,3.343990392,6.076885713,5.76167844,7.876627105,5.278020463,8.687086765,6.68642337,5.580143878,6.086633687,7.235312793,7.681822825,4.000616082,3.756577089,6.514384547,3.285836926,3.536334142
695,4.038291251,3.219827601,5.520669271,6.17611896,8.353971669,6.162085793,5.171033061,9.391230345,5.107513064,6.358636044,5.102220987,4.48364679,7.831924754,3.236139041,9.362676934,3.279727039,3.410889684,4.452439335,4.376640112,3.911872142,3.970183584,6.727128468,6.702493158,7.962603664,7.775902697,3.056844898,7.028098288,5.174183269,6.213762072,5.266139276,4.668650656,5.972541547,3.85852137,5.048341522,8.469685037,7.170776103,5.554871256,6.57525428,5.519464331,9.925496037,6.963752832,5.271936709,3.49797886,3.199783458,3.212222212,6.037771808,5.777806019,8.775881302,5.456863979,7.599171105,8.162656238,7.360361126,6.890502442,8.681257717,6.793288261,3.591933402,3.986574068,8.289109736,3.086490346,3.715712671
686,3.896606707,3.298856594,5.077867798,5.33338291,8.921730365,5.625569843,6.773159937,9.842206743,4.744846563,6.633719973,4.87422532,4.958704835,7.592654007,3.082656,9.808319766,3.37528501,3.372826677,4.039919056,3.761102264,4.901926764,5.284692241,4.90080666,6.287993706,8.07992727,8.639122845,3.131012734,7.238394097,4.174819799,4.269496977,6.970044962,6.074900759,4.041182038,3.547755213,4.775716264,9.484434736,4.287680679,4.881656569,7.906081271,5.556615155,9.286449187,8.207241666,4.990649854,3.415005037,3.147174331,3.269909116,5.767379992,5.145887224,8.082262274,4.417449259,8.330581026,6.345526394,6.203040562,5.80732023,7.593423837,6.338602968,4.69282735,4.212610967,6.133218269,3.272221271,3.547462468
260,3.629789159,3.314336655,5.32247077,6.369643802,6.383728942,3.89470288,6.53801897,9.130157014,5.041458967,5.582469351,6.198203263,4.668784485,8.60830119,3.298440617,8.642095334,3.071057711,3.581439438,4.59323347,8.087686037,5.762970372,4.910407776,5.100191993,5.659293022,6.512763727,3.796121422,3.194603877,5.680039571,4.729471592,5.259667704,4.753571273,5.022321245,6.557761083,3.46767159,6.743215816,8.395829191,5.122284083,5.875992361,6.353524309,6.023960562,9.346537133,6.42557602,3.841025455,3.380978337,3.199323377,3.240304545,5.241027242,5.748753427,8.196856627,4.949371495,7.285334341,6.526190804,5.296924326,6.3827132,7.748095679,6.556274614,3.547003936,4.531443574,6.9433058,3.229491275,4.432310466
914,3.486049859,3.484699378,4.921813885,8.443432144,7.906485302,6.2031181,7.638689119,10.02813809,5.041521799,6.683729689,5.186638998,5.300672065,8.09390092,3.224926693,9.823973682,3.091205505,3.476748552,3.938235434,4.922400932,5.159691675,3.71766607,4.950007439,6.868593687,8.715374802,7.157095239,3.052901494,7.468141865,4.831391817,6.039307652,6.968581108,5.777230629,3.75199642,3.360426501,5.966429584,9.20130957,5.246316132,5.106861618,6.815240602,5.972973565,9.285534295,7.187827915,3.49143612,3.167787011,3.013148001,3.114349523,5.831954705,5.456832027,7.7417193,5.601454005,8.264925176,7.863015538,7.263229794,6.050672875,8.778145225,6.790763305,5.01638852,4.286083356,7.187977537,3.073899332,3.76143355
783,5.190707102,3.041372568,5.209965393,5.968678569,9.165694299,4.891214848,6.557577637,10.63111898,5.356514837,6.945884759,4.59226004,4.540947682,7.024640553,3.448199505,10.76694405,3.18279335,4.664958597,4.096795085,4.575544209,5.166287228,4.156674414,5.368105828,6.225680665,7.376482998,5.572997375,3.176157471,7.980222661,4.86634094,5.343928333,5.069132915,5.514585848,3.547920855,3.91441351,5.445079022,9.739105672,4.692390212,4.637174418,6.953546758,6.054995566,9.065317681,5.31736969,3.786805637,3.372472544,3.155712287,3.264884526,6.256667827,5.2965463,8.277155134,5.282790094,8.327939898,7.077216681,6.845733713,5.620457342,9.012866436,6.485656258,5.802925719,3.370208079,6.607389129,3.28354255,3.494514796
847,4.052387949,3.539877512,5.123427908,5.550487528,9.485128505,4.447293635,7.020320095,9.965243789,5.010868164,6.162247175,4.668987531,4.068174228,7.824921363,3.279368852,8.750024973,3.084356366,3.521777258,4.351885093,3.720026897,4.563657717,4.276427737,4.535776682,5.943252852,8.472289361,8.593656233,3.296690942,6.166911012,3.924755611,3.947946948,5.674903324,6.551457274,3.594242242,4.535305757,6.560167678,8.523053875,8.741203826,4.791939572,8.1989953,5.130255069,9.015584346,5.683210956,3.88668577,3.298000879,3.197845243,3.461644182,5.234911256,5.329319653,6.497041454,4.655336148,7.061409595,8.55620818,5.181821654,5.863743912,6.048725493,6.067198981,4.408848518,5.968732086,6.266551088,3.215411687,3.585628379
737,4.003868203,3.381075801,5.220495976,6.007371402,9.487951877,5.190842563,7.098239512,10.8200272,5.749957582,6.185975915,4.507971223,4.923746933,7.240050023,4.931902875,9.183058024,3.171528517,3.214823348,4.155222797,3.805415325,4.859958128,3.806347342,4.4874928,6.613389424,8.426635486,7.167644468,3.067184043,3.984044024,5.133026787,4.932945055,6.627743932,5.316303217,5.259987298,3.77662138,5.351482648,9.066062741,5.330436187,4.598920065,5.168446722,5.838560823,9.879247722,6.488505445,3.954823922,3.617242574,3.043435201,3.260690587,5.56879369,5.229609942,8.152954772,4.47663386,7.610193439,7.338269853,6.195043681,5.803120496,5.395830891,5.983643487,5.11152287,3.824200122,6.58074529,3.216948149,3.870501123
751,3.901575772,3.399063394,4.575658226,6.629067188,9.867796324,3.510442329,6.935113961,9.812457115,4.454762779,6.681738663,5.325215681,4.840774275,7.987853471,3.252192744,8.173188367,3.169228036,3.460094006,4.143220642,3.825937403,4.819556695,3.422500098,4.889889368,5.863027831,9.048342021,9.971264452,3.04842767,7.438278656,3.707843565,5.352200259,6.602897499,5.498638638,5.774719207,3.740504643,6.142302947,9.436522967,3.628308472,4.583614674,7.504397013,5.85996315,9.499416737,6.468008831,3.727853269,3.328936467,3.160601301,3.161056977,5.853783357,5.188704135,8.561318831,4.696388474,8.131555564,7.594761054,7.035009474,5.690952723,10.32168716,7.610716459,5.314693456,6.855976254,6.922513993,3.167751032,3.744351301
1066,3.687420218,3.30279662,5.616378556,6.069072257,10.09447964,3.401451941,7.637962747,10.07636449,4.999230258,6.546286069,5.944581514,4.307197334,7.95056969,3.18941785,9.592816285,3.299508772,3.548808859,4.033563984,3.785985191,5.392256228,3.758598569,5.196005464,6.370886515,8.644201765,9.71060404,3.097576792,7.33016931,3.95487485,6.212054743,7.506783224,6.407410279,6.041376078,3.700023936,5.898792338,9.553147752,4.540907018,5.788104753,7.442045965,6.557222246,9.243425921,6.829049005,3.656932046,3.346584879,3.215172884,3.250841539,6.578883424,5.645874212,8.132186698,6.557202726,8.364309151,7.239621107,6.399468301,5.29892258,8.283314197,6.491732749,8.824659885,5.56563345,6.45955319,3.265001892,3.681609783
1004,3.86765269,3.100978116,5.518694211,6.073678568,9.551802356,5.213835923,7.590905429,9.995648129,5.459404351,6.136063655,5.527833597,5.038827248,7.858559215,4.08094436,9.335954833,3.301518383,3.376350909,4.616038819,6.234259178,5.973443994,4.005054134,3.517023666,6.924190276,8.300187474,7.722332998,2.987646979,7.049031233,6.219182556,5.516750223,7.639086624,5.962722885,4.652602774,3.787485233,6.807011604,9.233714896,4.601888417,4.761800768,6.713117132,5.624905423,9.348186351,6.671655842,4.471193559,3.344079683,3.102388405,3.289274406,5.537917221,5.359885992,7.78326205,5.957257326,8.21246566,8.083294278,6.435971969,5.674887488,7.984753603,6.850394892,4.650251307,4.894040412,7.10161908,2.928906507,3.55910794
897,4.335979767,3.051047096,6.827558634,6.810214271,7.106941787,4.36470109,8.291638798,9.515609254,5.45871274,6.345661064,7.358700023,6.709816472,9.064902258,3.512234826,9.852980049,3.45213992,3.324596997,5.312923244,4.302745311,5.099202516,5.370058647,5.22053332,6.641877997,8.032517632,6.339841985,2.944378923,8.102294525,5.959089088,6.824403799,5.830180936,5.668248337,3.679618833,3.553073555,6.53874262,8.566100505,5.080167741,6.32903354,6.831877604,5.550030191,9.543958698,6.706694036,3.728917687,3.34821783,3.104863774,3.10826266,5.724239149,5.603418755,8.504746748,5.463016533,8.048585319,8.090318082,7.463595838,5.245032986,9.31684815,7.272356269,3.426987189,5.527361265,7.659241512,3.165424886,3.990231409
0.1,3.673200041,3.210264078,4.251463196,6.079553957,8.525161375,4.400077078,6.81927553,12.26734207,4.777870717,6.408884271,6.131245782,6.245777831,7.516404708,6.286016075,10.54442244,4.109247062,3.438964527,4.210410945,4.757402727,3.934457557,4.78012962,4.770213013,6.566419572,8.354261759,6.769684521,3.068329078,6.866525644,5.407728327,6.29924897,6.672146906,6.303694223,5.530862556,4.162408233,6.395381159,8.66689155,7.319054087,6.392357257,6.604403239,6.053333977,9.409941305,5.939472504,4.653122347,3.344922183,3.275132308,3.314614774,6.021180274,5.159661498,8.087652212,5.868470951,8.311851123,8.310009027,6.230646877,6.428696634,7.67557559,6.783473488,5.637016059,5.708805734,7.688369632,3.136100589,3.472417291
906,3.3688633,3.113931774,5.934917323,7.03604513,9.672612771,6.528803904,7.666459809,10.03336519,4.780543472,6.665959542,5.467308022,4.347755979,7.697865409,3.574841331,9.528503473,3.142679692,3.556464307,4.71418891,3.873793474,6.129117904,5.33468165,3.639472978,5.777767901,7.905616077,10.40240383,3.081040453,6.232466894,4.311053129,4.438209734,9.668560961,5.257808777,4.225670811,4.367777991,5.453346628,9.650445911,4.588908801,4.927395857,7.839053914,5.649555731,9.384686537,8.048559877,3.715685862,3.454170375,3.149287392,3.084858982,5.780167776,5.462007057,7.370054388,4.898916765,8.734211382,7.99830377,6.160585299,5.150517706,7.031591335,6.385266425,4.092766817,7.215445164,7.016879172,3.205941914,3.627546686
788,3.711405777,3.109489231,5.456454437,6.182759865,9.187071417,7.13559798,8.017575081,10.1043388,5.265974232,6.632212359,5.64012609,6.726576469,7.932541429,3.471443524,9.475254366,3.081276837,3.290984598,4.424506036,4.219378006,5.673359977,4.855697537,3.748351954,6.745771966,8.537092416,8.496273899,2.977039761,7.635149054,5.320859894,5.087005983,7.27817917,5.601547517,5.822814117,3.605783327,6.701476322,10.04724575,4.433268968,6.193116986,7.854348422,5.973041818,9.155018768,7.238625152,3.89185396,3.107855593,3.102294525,4.294149409,6.134390283,5.453517067,8.387707876,6.943674237,8.924814678,7.364777087,6.362162423,5.724129524,8.472171958,6.952802378,9.544022867,4.037812687,6.892096497,3.077920266,3.691115817
